Setor,num_Habitantes,AguaADEQUADA,EsgotoADEQUADO,Medidor_Eletric,LixoADEQUADO,Analfa10a14anos,Analfa15ouMais,RespRenda_Ate1Sal,RendaPerCapita,DomRendaMedia,Classe_Econ
90301,588.10678286,100.0,99.60474308,100.0,100.0,0.0,2.31660232,11.46245059,1310.8554217,3010.30434783,C
90302,821.80035982,100.0,100.0,100.0,100.0,0.0,1.13314448,4.306220099999999,2009.9837397999997,3548.72727273,C
90303,243.17905228,100.0,99.54751131,100.0,100.0,0.0,1.32450331,6.78733032,1273.9752065999999,2790.06334842,D
90304,165.79621495,100.0,100.0,99.0,100.0,0.0,0.74349442,12.0,1258.4968354,3976.85,C
90305,220.34860035,99.42528736,99.42528736,97.70114942,100.0,9.75609756,5.80808081,29.31034483,615.96893204,1823.12643678,D
90307,532.40128507,100.0,99.30313589,100.0,100.0,0.0,2.82186949,11.14982578,1484.2401884,3294.28919861,C
90308,1290.22003883,100.0,100.0,99.18699187,100.0,0.0,0.0,3.25203252,2242.5214008000003,4685.59349593,C
90309,792.13705118,100.0,100.0,100.0,100.0,0.0,0.84033613,7.16845878,1318.3484847999998,2494.9390681,D
90310,999.14923838,100.0,100.0,99.41520468,100.0,0.0,2.02898551,5.84795322,1406.2524752,3322.37426901,C
90311,462.96953345,100.0,100.0,98.55769231,100.0,0.0,0.25641026,10.09615385,1692.1164383999999,3563.20673077,C
90312,381.7159356,100.0,100.0,100.0,100.0,0.0,0.0,6.55737705,2546.1506276,4987.95081967,C
90313,393.0298047,100.0,100.0,100.0,100.0,0.0,0.89020772,9.94764398,2059.0139276,3870.08376963,C
90314,182.44328637,100.0,100.0,100.0,100.0,0.0,0.57471264,7.60233918,1995.8515625,4481.912280699999,C
90315,1019.39013514,100.0,94.7368421,100.0,100.0,0.0,0.35842294,5.92105263,3350.6111110999996,6745.30921053,C
90316,1458.2422273,100.0,100.0,100.0,100.0,0.0,0.0,2.30414747,2510.1325,4626.97235023,C
90317,363.17962541,100.0,100.0,100.0,100.0,0.0,0.26455026,2.28571429,3152.452381,7565.88571429,B
90318,2550.55393339,100.0,100.0,99.40476191,100.0,0.0,0.83333333,3.57142857,5041.8405063,11854.32738095,B
90319,554.77139069,100.0,100.0,100.0,100.0,0.0,0.51413882,1.70454545,3235.4471744,7481.97159091,B
90320,541.70574004,100.0,99.3902439,94.51219512,100.0,0.0,0.88495575,5.48780488,2650.0083333000002,3878.06097561,C
90321,1378.51240163,100.0,100.0,99.62406015,100.0,0.0,0.56179775,7.14285714,2614.8682796,3656.88345865,C
90323,1608.75483586,100.0,100.0,100.0,100.0,0.0,1.70940171,3.98406374,2097.1359223,4302.88844622,C
90324,757.80167193,100.0,100.0,99.609375,100.0,4.0,0.19723866,4.296875,2833.1061151,6153.15234375,C
90325,1428.74628813,100.0,100.0,100.0,100.0,0.0,0.36900369,1.86335404,3289.2414384,5965.58074534,C
90326,682.12927662,99.36708861,99.36708861,100.0,100.0,0.0,1.11111111,5.06329114,2468.8576270999997,4609.57594937,C
90327,1136.85494705,99.69135802,100.0,99.69135802,100.0,0.0,1.53203343,1.54320988,2549.6234414,6311.10493827,C
90328,737.56890302,100.0,100.0,98.75930521,100.0,3.33333333,0.84643289,4.46650124,2560.1836066,5812.82382134,C
90329,325.91515875,99.29577465,100.0,98.5915493,100.0,0.0,0.9009009,6.33802817,1139.1375,3208.83802817,C
90330,374.17377405,100.0,100.0,100.0,100.0,4.16666667,0.5,15.08379888,1465.9047619,3783.50837989,C
90331,493.93479503,99.55156951,100.0,100.0,100.0,11.11111111,0.84269663,4.03587444,2318.3233695999998,3825.75336323,C
90332,590.68191091,100.0,100.0,100.0,100.0,0.0,0.81833061,0.98039216,2473.125,5431.17647059,C
90333,582.03155315,100.0,100.0,100.0,100.0,0.0,0.0,1.06951872,2525.5137615,5888.36363636,C
90334,380.94687349,100.0,100.0,100.0,100.0,0.0,0.69686411,3.92156863,2709.1851852,5737.09803922,C
90335,1347.16321063,100.0,100.0,96.68508287,99.72375691,0.0,0.15847861,4.14364641,2160.6774194000004,4070.66850829,C
90336,1163.67341681,100.0,100.0,100.0,100.0,0.0,0.43956044,1.75438596,2851.3421589,6140.39035088,C
90337,2854.29597533,99.53703704,100.0,100.0,100.0,0.0,0.48192771,2.31481481,2262.2646421,4828.25925926,C
160157,732.48755328,100.0,100.0,59.89010989,100.0,1.28205128,12.13768116,50.54945055,206.22267206,839.62087912,E
90338,557.66530142,100.0,100.0,100.0,100.0,0.0,0.47281324,7.79220779,2049.2212581,4089.57142857,C
90339,900.64593235,100.0,100.0,100.0,100.0,0.0,0.98039216,1.06382979,3273.7573696,7679.39893617,B
90340,581.53572306,100.0,100.0,100.0,100.0,0.0,0.0,4.21052632,2959.0456853,6136.12631579,C
90341,870.81874634,100.0,100.0,100.0,100.0,0.0,0.25252525,5.85585586,2541.3388625999996,4830.83333333,C
90342,954.66969356,100.0,100.0,100.0,100.0,0.0,0.37453184,3.01886792,2899.0310345,6345.049056600001,C
90343,786.99391484,99.59839357,99.59839357,100.0,100.0,0.0,0.39370079,4.01606426,2767.2376600000002,6079.03212851,C
90344,799.86438759,100.0,100.0,99.52830189,100.0,0.0,0.23696682,2.35849057,2915.2825112,6133.09433962,C
90345,607.67015522,100.0,100.0,100.0,100.0,0.0,0.0,2.68817204,2529.30488,4460.27956989,C
90346,842.2862848999999,100.0,100.0,100.0,100.0,0.0,1.24610592,7.30337079,2612.8600583,5034.89325843,C
90347,543.81090207,100.0,100.0,100.0,100.0,0.0,0.56657224,9.86547085,2137.5396825,3623.2735426,C
90349,409.26711687,100.0,100.0,98.81305638,100.0,0.0,4.72440945,32.64094955,502.69608735,1639.35608309,D
90350,183.07252635,100.0,100.0,100.0,100.0,0.0,1.42348754,6.74846626,1695.8716215999998,3079.6196319,C
90351,97.92279957,100.0,100.0,100.0,100.0,0.0,1.77514793,8.57142857,2351.3756614,6348.71428571,C
90352,813.44887621,100.0,100.0,100.0,100.0,0.0,1.2987013,3.52941176,2293.0031,4356.70588235,C
90353,446.77752117,100.0,100.0,100.0,100.0,0.0,0.30769231,1.65745856,3145.2047478,5855.98895028,C
90354,400.87736264,100.0,100.0,98.98477157,100.0,0.0,1.179941,6.59898477,2403.5166667,4392.21319797,C
90355,412.2589393,100.0,100.0,99.17808219,100.0,0.0,0.34013605,1.36986301,3410.83175,5887.1890411,C
90356,429.45028181,100.0,100.0,100.0,100.0,4.16666667,0.21978022,1.92307692,2745.6765286,6692.58653846,C
90357,1126.49955295,100.0,100.0,100.0,100.0,0.0,0.81967213,0.0,3117.6182495000003,6565.3372549,C
90358,568.96656401,100.0,100.0,100.0,100.0,0.0,0.51457976,0.38461538,4043.1060842,9967.81153846,B
90359,1151.66267535,100.0,100.0,100.0,100.0,0.0,0.55147059,2.12765957,3819.7698674999997,8181.35106383,B
90360,695.8655752999999,100.0,100.0,98.45360825,100.0,0.0,1.0230179,2.06185567,2920.0995475,6653.01030928,C
90361,411.00725179,100.0,100.0,100.0,100.0,0.0,0.44642857,5.83333333,2530.4661355,5292.89166667,C
90362,473.80178686,100.0,100.0,100.0,100.0,4.76190476,0.20449898,0.40322581,3452.1236162,7544.56048387,B
90363,347.6213332,100.0,100.0,100.0,100.0,0.0,0.17452007,0.0,3204.6574501,7993.22605364,B
90364,393.01832125,100.0,100.0,98.36734694,100.0,0.0,0.39761431,1.2244898000000002,3910.3346154,8299.48571429,B
90365,350.59128364,99.63369963,100.0,99.63369963,100.0,0.0,0.3407155,1.46520147,4159.5491924,10376.01831502,B
90366,409.05404131,100.0,100.0,100.0,100.0,0.0,0.0,1.72413793,3775.3391303999997,9356.98275862,B
90367,420.11371844,99.64285714,100.0,100.0,100.0,0.0,0.95389507,1.78571429,4035.508596,10059.94642857,B
90368,713.14624889,100.0,99.47368421,95.78947368,100.0,0.0,0.95238095,0.0,3815.9804771999998,9258.77368421,B
90369,989.29748668,100.0,100.0,100.0,100.0,0.0,0.27855153,0.625,4259.2790123,10781.3,B
90370,1067.36881629,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3911.7647059,9127.45098039,B
90371,560.76039929,100.0,100.0,100.0,100.0,0.0,0.23980815,2.06185567,3297.8844444,7649.73195876,B
90372,396.48981354,99.54954955,99.54954955,99.09909909999999,100.0,0.0,0.19646365,1.8018018,2615.1859649,6714.66666667,C
90373,1078.81446144,100.0,100.0,100.0,100.0,0.0,1.19047619,1.31578947,3117.1788618,7567.36184211,B
90374,224.52741021,100.0,100.0,97.47292419,100.0,0.0,0.80515298,3.97111913,2802.1092199,7131.72202166,B
90375,358.81966087,100.0,100.0,100.0,100.0,0.0,0.0,1.41843972,2203.0295858000004,5281.0212766,C
90376,450.38958691,100.0,100.0,99.6,100.0,0.0,1.2962963,3.6,2894.4891122,6912.04,C
90377,762.42645812,100.0,100.0,100.0,100.0,0.0,0.24570025,2.12765957,2967.0021691999996,7275.46808511,B
90378,705.32571846,100.0,100.0,99.71264368,100.0,0.0,0.75949367,4.88505747,3190.7023675,8132.62356322,B
90379,610.38740213,100.0,100.0,100.0,100.0,0.0,0.22172949,0.93457944,3430.9730849,7743.73831776,B
90380,664.12983803,100.0,100.0,100.0,100.0,0.0,1.36363636,3.13901345,2875.7649484999997,6254.46636771,C
90381,693.14317021,100.0,100.0,98.48484849,100.0,0.0,0.58823529,1.89393939,3491.025,7405.20454545,B
90382,278.42906075,100.0,100.0,100.0,100.0,0.0,0.5,0.0,2759.0267857,6371.36082474,C
90383,537.86725802,99.48717949,98.46153846,99.48717949,100.0,0.0,0.45351474,1.02564103,4611.4388778,11800.55384615,B
90384,2118.08067235,100.0,100.0,99.43820225,100.0,0.0,0.0,1.12359551,3971.6608479,8947.39325843,B
90385,849.57005089,100.0,100.0,100.0,100.0,0.0,0.0,3.10559006,3594.9048913,8216.92546584,B
90386,355.70197238,100.0,100.0,100.0,100.0,0.0,0.26455026,1.13636364,3479.6674473000003,8442.14772727,B
90387,399.93069673,100.0,100.0,100.0,100.0,2.7027027,0.79522863,0.0,5826.7834179,17392.06565657,A
90388,384.22377445,98.7987988,99.6996997,98.19819820000001,100.0,0.0,0.27894003,1.8018018,3624.1025641,9337.77777778,B
90389,888.78483227,100.0,100.0,99.47916667,100.0,5.55555556,0.70921986,8.33333333,1782.0378151,4417.96875,C
90390,111.22761749,98.85057471,100.0,98.85057471,99.42528736,0.0,0.0,2.87356322,3714.6574256999997,10781.04597701,B
90391,711.57452262,100.0,100.0,100.0,100.0,0.0,0.0,5.20231214,3141.7082405,8153.9132948,B
90392,310.85970612,100.0,100.0,100.0,100.0,0.0,0.0,0.51282051,3653.0019608000002,9554.00512821,B
90393,339.87892801,100.0,100.0,99.67741935,100.0,0.0,0.16077170000000002,0.96774194,3318.0,7342.41290323,B
90394,1104.58827643,100.0,100.0,100.0,100.0,0.0,0.17985612,2.2556391,3215.3377265,7337.2556391,B
90395,688.87698521,100.0,100.0,98.63945578,100.0,0.0,0.85227273,0.0,4091.2775119999997,11633.70068027,B
90396,415.23352581,100.0,100.0,100.0,100.0,0.0,0.24213075,1.12359551,4099.8763797,10433.95505618,B
90397,880.05086229,100.0,100.0,99.65517241,100.0,0.0,0.43165468,2.4137931,3055.5423313,8587.12758621,B
90398,129.61063684,100.0,100.0,100.0,100.0,0.0,0.53835801,1.22699387,3639.2055427,9667.33742331,B
90399,231.7247449,98.92086331,100.0,99.64028777,99.64028777,2.3255814,1.33779264,8.273381299999999,2666.7297688,6638.04676259,C
90400,133.26722665,100.0,100.0,100.0,100.0,0.0,0.8097166,0.91743119,3849.3472727,9711.655963299998,B
90401,557.10307996,100.0,100.0,100.0,100.0,0.0,0.35460993,0.39840637,4742.5751138000005,12451.62151394,A
90402,489.57189067,100.0,99.55555556,99.55555556,100.0,0.0,0.40733198,1.33333333,4705.0759717,11835.88,B
90403,959.11492153,99.70674487,100.0,100.0,99.70674487,0.0,0.14265335,1.17302053,3617.3522727,8401.59237537,B
90404,522.68876662,99.74554707,100.0,100.0,100.0,0.0,0.26954178,2.03562341,3898.3019324,8213.21628499,B
90405,1788.62741969,100.0,100.0,100.0,100.0,0.0,0.0,1.40186916,5056.5773585,12523.29906542,A
90406,244.85685245,100.0,100.0,99.42196532,100.0,0.0,0.61728395,2.89017341,3202.2486034000003,6626.61849711,C
90407,400.37961732,100.0,100.0,99.35897436,100.0,0.0,0.6514658,2.56410256,3776.0028986,8350.77564103,B
90408,908.92122203,100.0,100.0,98.95833333,100.0,0.0,1.54867257,3.125,3613.03089,9747.65625,B
90409,282.52790969,99.49748744,100.0,99.49748744,100.0,0.0,0.23255814,2.51256281,2874.6282828000003,7150.45728643,B
90410,1603.80542084,100.0,100.0,97.48953975,100.0,0.0,0.58252427,1.67364017,2625.4385382,6613.0292887,C
90411,233.09589279,100.0,100.0,100.0,100.0,0.0,1.38613861,2.34741784,1958.1936600000001,5221.84976526,C
90412,426.7719034,100.0,100.0,100.0,100.0,0.0,0.40322581,1.23966942,3168.0018018000005,7265.45867769,B
90413,409.74657692,100.0,100.0,100.0,100.0,0.0,0.33003299999999997,2.73972603,2679.7151163000003,6313.84931507,C
90414,1081.20268063,100.0,100.0,99.36102236,100.0,0.0,0.31347962,1.27795527,2842.0085591999996,6365.00958466,C
90415,519.60377088,100.0,100.0,100.0,100.0,0.0,1.14006515,4.60251046,3334.4190750999996,9654.46861925,B
90416,201.87708019,100.0,100.0,99.32432432,100.0,0.0,0.6006005999999999,2.7027027,3694.8290155,9636.51351351,B
90417,306.29574983,100.0,100.0,100.0,100.0,0.0,0.23923445,2.47524752,3345.285124,8015.43564356,B
90418,650.11483139,100.0,100.0,100.0,100.0,0.0,0.42313117,1.58730159,3506.8142145,8928.46031746,B
90419,135.23727763,100.0,100.0,100.0,99.28571429,0.0,0.42857143,0.71428571,3641.26248,10156.52142857,B
90448,3158.50254199,100.0,100.0,99.49238579,100.0,0.0,0.0,3.04568528,3354.5104478,5704.37055838,C
90449,676.47387646,100.0,100.0,97.48953975,99.58158996,0.0,0.6741573000000001,3.34728033,2910.9772257,5882.85355649,C
90450,190.88505712,100.0,100.0,100.0,100.0,0.0,0.67114094,2.36220472,3646.2164948,6962.26377953,C
90451,2034.30177578,100.0,100.0,100.0,100.0,0.0,0.0,0.79365079,4289.9696049,11201.58730159,B
90452,1052.56604605,99.58677686,100.0,100.0,100.0,0.0,0.40899796,4.1322314,2524.0962963,5632.28099174,C
90453,774.96394964,100.0,100.0,100.0,100.0,0.0,0.57692308,5.01672241,2101.7441441,3901.23076923,C
90454,516.56575759,99.67320261,99.67320261,93.79084967,100.0,0.9009009,6.52446675,45.09803922,360.51652502,1247.66993464,D
90455,731.37449078,100.0,100.0,81.92419825,100.0,1.72413793,10.2117061,39.06705539,443.96205962,1432.84548105,D
90456,909.36679594,100.0,100.0,100.0,100.0,0.0,0.53859964,1.11524164,3931.8877085999998,9632.39405204,B
90457,1647.98054336,100.0,100.0,99.56521739,100.0,0.0,0.64516129,2.17391304,2336.7696737,5293.29130435,C
90458,362.61006539999994,100.0,100.0,99.52606635,100.0,0.0,0.58365759,3.79146919,3985.7802013000005,11258.41232227,B
90459,842.09335515,100.0,100.0,99.68454259,100.0,0.0,1.21130552,5.04731861,3094.299422,8443.43533123,B
90460,1257.3802265000002,100.0,100.0,98.4,100.0,9.52380952,0.75757576,3.2,3478.7465034999996,7959.371999999999,B
90461,248.39114006,100.0,100.0,99.64285714,100.0,0.0,1.16861436,2.5,3839.3607954999998,9653.25,B
90462,312.34922821,100.0,100.0,100.0,100.0,0.0,0.97087379,1.34529148,3747.3597560999997,8267.71748879,B
90463,416.8528695,100.0,100.0,98.19277108,100.0,4.76190476,1.14613181,3.01204819,3261.2452381,8251.34337349,B
90464,257.72609918,100.0,100.0,47.15909091,100.0,7.84313725,6.29370629,35.22727273,396.54188034,1318.05113636,D
90465,1138.37619592,100.0,100.0,100.0,100.0,0.0,0.88888889,4.6875,2255.1829786999997,4140.375,C
90466,403.62814869,100.0,100.0,100.0,100.0,0.0,0.2173913,1.74672489,3680.2199248,8549.68122271,B
90467,398.43193484,100.0,100.0,97.56097561,100.0,0.0,0.0,2.43902439,3904.0109899999998,11553.33333333,B
90468,874.39493472,100.0,100.0,99.27536232,100.0,0.0,2.58899676,5.07246377,2660.6190476,6478.02898551,C
90469,172.81866891,100.0,100.0,97.63779528,100.0,0.0,0.34965035,3.93700787,3152.1610941999998,8165.83464567,B
90470,299.66797594,100.0,100.0,100.0,100.0,0.0,0.28571429,7.97546012,2271.4237726,5392.88957055,C
90471,275.60538507,100.0,100.0,100.0,100.0,0.0,0.0,1.5037593999999999,4074.3628571000004,10722.0075188,B
90472,795.06794369,100.0,100.0,100.0,100.0,0.0,6.92307692,1.47058824,2817.238806,5551.61764706,C
90473,273.28985282,100.0,100.0,100.0,100.0,0.0,0.0,0.0,5452.5423728999995,15319.04761905,A
90474,235.22965985,100.0,100.0,100.0,100.0,0.0,0.42918455,0.86206897,5397.5955882,12656.43103448,A
90475,177.50091867,100.0,100.0,97.43589744,100.0,0.0,0.35971223,0.0,3378.3445122000003,9470.91452991,B
90476,687.03430885,100.0,100.0,100.0,100.0,0.0,0.35714286,2.14285714,3960.1955128,8825.57857143,B
90477,191.45190123,100.0,100.0,100.0,100.0,0.0,0.97087379,5.31914894,3236.5869565000003,7919.30851064,B
90478,200.43638172,100.0,100.0,100.0,100.0,0.0,0.0,2.3255814,3467.5909091,8870.58139535,B
90479,914.82431481,100.0,100.0,100.0,100.0,14.28571429,0.0,4.54545455,3796.8809524000003,8698.30909091,B
90480,1893.49388018,100.0,100.0,100.0,100.0,0.0,0.59405941,1.52671756,4308.4555353999995,9060.91221374,B
90481,1675.41647036,100.0,100.0,100.0,100.0,4.76190476,0.21645022,2.40384615,4001.1695803999996,11003.21634615,B
90482,2231.8912266999996,100.0,100.0,100.0,100.0,0.0,0.19230769,0.44247788,3816.3400621,10874.88053097,B
90483,1939.55479637,100.0,100.0,100.0,100.0,0.0,1.83486239,1.42857143,4434.7206704,11340.21428571,B
90484,1028.18686929,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3822.8868275,10251.42288557,B
90485,561.89283709,99.46808511,100.0,99.46808511,100.0,11.11111111,0.60422961,1.59574468,3045.1353590999997,5863.50531915,C
90486,855.6004767000001,100.0,100.0,98.24561404,100.0,0.0,1.13314448,4.09356725,2416.5012658000005,5581.97660819,C
90487,427.11401336,100.0,100.0,100.0,100.0,0.0,1.85185185,52.63157895,517.95238095,1717.42105263,D
90488,455.12079737,100.0,100.0,55.41125541,100.0,2.81690141,4.5045044999999995,22.94372294,480.11741425,1575.45021645,D
90489,285.94262004,98.4375,100.0,100.0,100.0,0.0,3.33333333,10.9375,906.03488372,2434.96875,D
90498,157308.60645431,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3380.2564103,10140.76923077,B
100001,71.79080809,100.0,100.0,100.0,100.0,5.88235294,0.3649635,2.4,4433.0350318,11135.784,B
100002,801.15638516,100.0,100.0,100.0,100.0,0.0,0.0,0.9478673000000001,3191.4746136999997,6851.83886256,C
100003,458.60735210000007,100.0,99.75062344,100.0,100.0,4.8,4.25531915,35.91022444,466.93555901,1499.78304239,D
100004,759.07134347,100.0,100.0,100.0,100.0,0.0,0.48899756,0.0,5996.7437641999995,16737.74683544,A
100005,409.02039321,100.0,100.0,100.0,100.0,0.0,0.63694268,0.65359477,5947.02279,13643.16993464,A
100006,608.77194361,100.0,100.0,100.0,100.0,0.0,0.86956522,1.14942529,3914.3103447999997,8481.00574713,B
100007,129.95853844,100.0,100.0,98.0,100.0,0.0,1.85185185,10.0,1721.4518519,4647.92,C
100008,732.59220237,99.55156951,100.0,99.10313901,100.0,5.88235294,0.21978022,3.13901345,3318.2102041,7291.13452915,B
100009,604.5865942,100.0,100.0,99.25373134,100.0,0.0,0.0,2.23880597,4058.0871211999997,7995.03731343,B
100010,1639.26966402,100.0,100.0,100.0,100.0,0.0,0.32948929,2.68456376,3483.1617647,7948.15436242,B
100011,869.41021556,100.0,100.0,100.0,100.0,0.0,0.29761905,1.16959064,3571.3739611999995,7539.56725146,B
100012,426.39136167,100.0,100.0,100.0,100.0,0.0,0.2004008,0.45248869,5766.6756272,14560.20361991,A
100013,412.07154202,100.0,100.0,100.0,100.0,0.0,0.66445183,5.46875,3698.0368098000004,9418.4375,B
100014,1896.56530147,100.0,99.08256881,100.0,100.0,0.0,0.0,0.91743119,3825.5978261,6457.88990826,C
100015,1919.24609484,100.0,100.0,100.0,100.0,0.0,0.0,4.54545455,3386.2633833000004,6534.64876033,C
100016,1853.48310123,100.0,100.0,100.0,100.0,0.0,0.0,2.15827338,3447.7843866,6672.33093525,C
100017,354.49718364,100.0,100.0,98.91304348,100.0,0.0,0.24570025,1.08695652,5115.571748899999,12399.70108696,A
100018,307.26653737,97.6744186,100.0,81.39534884,100.0,11.11111111,1.73913043,38.75968992,362.88657407,1215.24806202,D
100019,641.62560858,100.0,100.0,100.0,100.0,0.0,1.07526882,1.93548387,2476.1428570999997,4808.50967742,C
100020,593.80837462,100.0,100.0,98.36065574,100.0,0.0,0.44642857,1.63934426,3660.5967742,7441.21311475,B
100021,2485.26999613,100.0,100.0,100.0,100.0,0.0,0.0,6.54205607,3137.6586826,4897.09345794,C
100022,1904.18653442,100.0,100.0,98.41269841,100.0,0.0,0.51107325,1.26984127,4238.6650869000005,8517.6984127,B
100023,366.74789417,100.0,99.30555556,100.0,100.0,0.0,0.62893082,1.38888889,3695.8285714000003,8982.91666667,B
100024,981.14968896,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3076.3154362,5658.90123457,C
100025,929.82224308,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3528.0995261,7635.16923077,B
100026,842.02420358,100.0,100.0,100.0,100.0,0.0,0.0,2.57731959,4191.425,8642.11340206,B
100027,1214.33828176,100.0,100.0,100.0,100.0,0.0,0.0,1.4084507,2999.7628458,5344.64788732,C
100028,567.24182202,100.0,100.0,100.0,100.0,0.0,0.22727273,1.94174757,3966.0286884999996,9395.25242718,B
100029,1093.51461594,100.0,100.0,100.0,100.0,0.0,0.40160643,0.0,3865.6,8504.32,B
100030,1125.16827198,100.0,100.0,100.0,100.0,0.0,0.63694268,0.68965517,3411.5970588,7999.60689655,B
100031,1735.58939176,100.0,100.0,100.0,100.0,0.0,0.0,3.48837209,3339.0361110999997,6988.68023256,C
100032,859.40052304,100.0,100.0,100.0,100.0,0.0,0.63492063,2.77777778,3634.3256484,8757.71527778,B
100033,224.02334139,100.0,100.0,100.0,100.0,0.0,0.0,0.0,2452.3300971,6014.04761905,C
100034,405.13118576,100.0,100.0,100.0,100.0,0.0,0.0,1.22699387,3349.4862385,6719.52147239,C
100035,1946.29288443,100.0,100.0,100.0,100.0,0.0,0.0,0.55248619,2055.8422938999997,3168.95027624,C
100036,949.4042872000001,100.0,100.0,100.0,100.0,0.0,0.58139535,4.34782609,2978.9444444,5828.36956522,C
100037,1575.25517876,100.0,100.0,100.0,100.0,0.0,1.6025641000000002,3.05343511,1807.3590504000001,4649.46564885,C
100038,1394.01415931,100.0,100.0,99.04761905,100.0,0.0,0.51813472,1.9047618999999998,2454.1165049,4814.74285714,C
100039,2156.84711743,100.0,100.0,100.0,100.0,,0.6993007,2.81690141,2570.9150326999998,5540.14084507,C
100040,1138.17235996,100.0,100.0,100.0,100.0,0.0,0.35971223,6.66666667,1725.4194630999998,3116.21212121,C
100041,346.50828523,100.0,100.0,94.7368421,100.0,0.0,0.31545741,3.94736842,3161.7106016999996,7259.45394737,B
100042,1917.53270131,100.0,100.0,100.0,100.0,0.0,0.0,0.0,5254.0035714,8553.02906977,B
100043,219.80065088,100.0,99.39393939,100.0,100.0,0.0,1.02040816,2.42424242,2099.7276507,6121.02424242,C
100044,174.23532161,100.0,100.0,100.0,100.0,0.0,0.52083333,0.0,989.63967611,3703.65151515,C
100045,529.11976337,100.0,100.0,96.55172414,100.0,0.0,0.98039216,0.0,2803.3276596,7572.20689655,B
100046,2237.24926689,100.0,100.0,100.0,100.0,0.0,0.0,2.85714286,2481.7966102,4183.6,C
100047,860.03399253,100.0,100.0,100.0,100.0,0.0,0.0,1.55440415,3390.9809975999997,7396.90673575,B
100048,3036.18373877,100.0,100.0,100.0,100.0,0.0,0.31347962,2.17391304,2830.9855491,5323.48369565,C
100049,764.7638473,100.0,100.0,100.0,100.0,0.0,0.0,2.53164557,2838.4583333,6036.21518987,C
100050,1905.59228659,100.0,100.0,98.72611465,100.0,0.0,0.30211479999999996,1.27388535,2772.4789915999995,6304.29936306,C
100051,426.53489867,100.0,100.0,100.0,100.0,0.0,0.45248869,0.93457944,2751.4130434999997,5914.25233645,C
100052,633.66231597,100.0,99.09090909,100.0,100.0,0.0,0.80321285,1.81818182,4399.9667897,10839.91818182,B
100053,1614.79088814,100.0,100.0,100.0,100.0,0.0,0.31055901,0.53475936,2715.9565216999995,5010.72192513,C
100054,825.05243851,100.0,100.0,100.0,100.0,11.11111111,0.3030303,2.0,3483.0736544,8196.83333333,B
100055,885.25947486,100.0,100.0,100.0,100.0,0.0,0.94339623,6.54205607,2898.2961373000003,6311.24299065,C
100056,2563.32434459,100.0,100.0,100.0,100.0,7.14285714,0.57142857,3.125,2154.0769231,4375.46875,C
100057,1712.48811238,100.0,100.0,100.0,100.0,0.0,0.69605568,4.46428571,2502.8774194000002,5195.70535714,C
100058,1049.47384409,100.0,100.0,100.0,100.0,0.0,0.0,8.93854749,3510.2366864,6628.26815642,C
100059,814.81358694,100.0,100.0,100.0,100.0,0.0,0.81632653,5.14705882,2504.5,4861.67647059,C
100060,2372.00307719,100.0,100.0,100.0,100.0,0.0,0.34129693,2.81690141,2328.6751591999996,5149.32394366,C
100061,825.8209952999999,100.0,100.0,98.81656805,100.0,0.0,1.39275766,2.95857988,2757.3426396,6428.36094675,C
100062,1743.24536493,100.0,100.0,94.81865285,100.0,0.0,0.0,1.03626943,2483.75,5765.38860104,C
100063,729.05658903,100.0,100.0,97.91666667,100.0,0.0,0.0,1.04166667,2031.0698925000002,3935.19791667,C
100064,773.69128072,100.0,100.0,99.42196532,100.0,0.0,0.0,1.15606936,3222.5270655,6538.19075145,C
100065,1495.45858121,100.0,100.0,100.0,100.0,0.0,0.20120724,5.57939914,2533.7417582,5937.43776824,C
100066,1769.89327474,100.0,100.0,100.0,100.0,0.0,0.47393365,3.54609929,1877.4151785999998,2982.56028369,D
100067,2207.81512614,100.0,100.0,99.44134078,100.0,0.0,0.29498525,5.02793296,2037.5777778000001,4097.92178771,C
100068,1842.25615637,100.0,100.0,100.0,100.0,0.0,0.94339623,3.73831776,2452.4713656,5202.90654206,C
100069,932.82472947,100.0,100.0,100.0,100.0,0.0,0.47846890000000003,9.09090909,2031.5272727000001,4063.05454545,C
100070,526.50277252,100.0,100.0,100.0,100.0,0.0,0.3875969,0.0,2967.1972318000003,6699.375,C
100071,464.71425285,100.0,100.0,100.0,100.0,0.0,0.0,2.22222222,3573.2870369999996,8575.88888889,B
100072,341.36676363,100.0,100.0,100.0,100.0,0.0,1.69491525,2.7972028,3903.6451613000004,8462.44755245,B
100073,5155.23001144,98.86363636,97.15909091,97.72727273,100.0,0.0,0.34722222,4.54545455,2280.9704918,3952.81818182,C
100074,1242.21176397,100.0,100.0,100.0,100.0,0.0,0.2617801,2.0,2598.4975369000003,5274.95,C
100075,1080.17335614,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3976.8149350999997,9721.1031746,B
100076,801.00458135,100.0,100.0,100.0,100.0,0.0,0.44642857,3.68663594,3068.2245763,6673.74193548,C
100077,2580.53524999,100.0,100.0,100.0,100.0,0.0,0.51020408,2.41935484,1718.6538462,2882.90322581,D
